"COUNTRY","Country","SERIES","Series","PERIOD","Pay period","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,10332.13,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,10501.45,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,10662.98,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,10893.46,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,11104.97,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,11425.88,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2007","2007","USD","US Dollar","0","Units",,,11700.55,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2008","2008","USD","US Dollar","0","Units",,,11930.92,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2009","2009","USD","US Dollar","0","Units",,,12463.87,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2010","2010","USD","US Dollar","0","Units",,,12113.05,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2011","2011","USD","US Dollar","0","Units",,,11816.76,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2012","2012","USD","US Dollar","0","Units",,,9750.53,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2013","2013","USD","US Dollar","0","Units",,,9517.2,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2014","2014","USD","US Dollar","0","Units",,,9643.75,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2015","2015","USD","US Dollar","0","Units",,,9814.11,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2016","2016","USD","US Dollar","0","Units",,,9895.81,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2017","2017","USD","US Dollar","0","Units",,,9786.09,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2018","2018","USD","US Dollar","0","Units",,,9725.1,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2019","2019","USD","US Dollar","0","Units",,,10670.03,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2020","2020","USD","US Dollar","0","Units",,,10894.66,,
"GRC","Greece","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2021","2021","USD","US Dollar","0","Units",,,10762.89,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,0.97,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,1.08,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,1.29,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,1.4,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,1.49,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,1.6,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,1.75,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,1.83,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,2.01,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,2.09,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,2.15,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,2.22,,
"SVK","Slovak Republic","EXR","In 2021 constant prices at 2021 USD exchange rates","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,2.22,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,9897.38,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,9948.41,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,9876.02,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,9877.86,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,9911.89,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,9895.28,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,10091.62,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,10398.33,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,11076.7,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,11530.42,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,11358.12,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,11051.62,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,11021.37,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,11052.12,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,11452.13,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,11946.37,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,12385.45,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,12770.11,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,13165.87,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,13935.61,,
"PRT","Portugal","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,14411.59,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,10.53,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,10.67,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,10.85,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,11.21,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,11.65,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,11.94,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,12.07,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,12.09,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,12.3,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,12.21,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,12.2,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,12.36,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,12.41,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,12.48,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,12.58,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,12.63,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,12.62,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,12.54,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,12.59,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,12.68,,
"FRA","France","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2021","2021","USD","US Dollar","0","Units",,,12.6,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2001","2001","USD","US Dollar","0","Units",,,16392.85,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2002","2002","USD","US Dollar","0","Units",,,16136.92,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2003","2003","USD","US Dollar","0","Units",,,15778.73,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2004","2004","USD","US Dollar","0","Units",,,15367.31,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2005","2005","USD","US Dollar","0","Units",,,14863.04,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2006","2006","USD","US Dollar","0","Units",,,14398.55,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2007","2007","USD","US Dollar","0","Units",,,14832.98,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2008","2008","USD","US Dollar","0","Units",,,16117.04,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2009","2009","USD","US Dollar","0","Units",,,18013.54,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2010","2010","USD","US Dollar","0","Units",,,18739.38,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2011","2011","USD","US Dollar","0","Units",,,18165.91,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2012","2012","USD","US Dollar","0","Units",,,17797.61,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2013","2013","USD","US Dollar","0","Units",,,17540.67,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2014","2014","USD","US Dollar","0","Units",,,17260.67,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2015","2015","USD","US Dollar","0","Units",,,17240.21,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2016","2016","USD","US Dollar","0","Units",,,17025.42,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2017","2017","USD","US Dollar","0","Units",,,16670.33,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2018","2018","USD","US Dollar","0","Units",,,16272.85,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2019","2019","USD","US Dollar","0","Units",,,15983.2,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2020","2020","USD","US Dollar","0","Units",,,15788.44,,
"USA","United States","PPP","In 2021 constant prices at 2021 USD PPPs","A","Annual","2021","2021","USD","US Dollar","0","Units",,,15080,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2001","2001","USD","US Dollar","0","Units",,,6.04,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2002","2002","USD","US Dollar","0","Units",,,6.13,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2003","2003","USD","US Dollar","0","Units",,,6.18,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2004","2004","USD","US Dollar","0","Units",,,6.19,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2005","2005","USD","US Dollar","0","Units",,,6.24,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2006","2006","USD","US Dollar","0","Units",,,6.26,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2007","2007","USD","US Dollar","0","Units",,,6.32,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2008","2008","USD","US Dollar","0","Units",,,6.37,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2009","2009","USD","US Dollar","0","Units",,,6.59,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2010","2010","USD","US Dollar","0","Units",,,6.74,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2011","2011","USD","US Dollar","0","Units",,,6.9,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2012","2012","USD","US Dollar","0","Units",,,6.98,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2013","2013","USD","US Dollar","0","Units",,,7.08,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2014","2014","USD","US Dollar","0","Units",,,7.03,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2015","2015","USD","US Dollar","0","Units",,,7.12,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2016","2016","USD","US Dollar","0","Units",,,7.31,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2017","2017","USD","US Dollar","0","Units",,,7.5,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2018","2018","USD","US Dollar","0","Units",,,7.65,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2019","2019","USD","US Dollar","0","Units",,,7.85,,
"JPN","Japan","PPP","In 2021 constant prices at 2021 USD PPPs","H","Hourly","2020","2020","USD","US Dollar","0","Units",,,8.03,,
"FRA","France","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2001","2001","USD","US Dollar","0","Units",,,18447.32,,
"FRA","France","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2002","2002","USD","US Dollar","0","Units",,,18680.36,,
"FRA","France","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2003","2003","USD","US Dollar","0","Units",,,19001.11,,
"FRA","France","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2004","2004","USD","US Dollar","0","Units",,,19637.58,,
"FRA","France","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2005","2005","USD","US Dollar","0","Units",,,20396.06,,
"FRA","France","EXR","In 2021 constant prices at 2021 USD exchange rates","A","Annual","2006","2006","USD","US Dollar","0","Units",,,20906.56,,
